Date,Open,High,Low,Close,Adj Close,Volume
2016-06-13,518.500000,541.950012,513.650024,522.200012,508.679138,8718
2016-06-20,522.000000,529.799988,500.000000,519.799988,506.341309,24973
2016-06-27,516.000000,525.000000,502.250000,521.299988,507.802460,16960
2016-07-04,520.799988,525.000000,501.250000,514.750000,501.422058,19531
2016-07-11,512.349976,519.950012,506.700012,510.100006,496.892456,8881
2016-07-18,511.500000,514.000000,491.000000,507.750000,494.603302,31388
2016-07-25,530.400024,530.400024,483.000000,492.049988,481.196472,231684
2016-08-01,500.000000,500.000000,480.000000,485.899994,475.182129,27412
2016-08-08,482.000000,494.700012,481.000000,486.899994,476.160065,17340
2016-08-15,486.899994,501.000000,484.000000,496.250000,485.303802,30226
2016-08-22,498.500000,553.000000,495.000000,526.049988,514.446472,553752
2016-08-29,521.650024,556.000000,521.650024,530.950012,519.238403,54578
2016-09-05,530.950012,538.400024,516.000000,522.750000,511.219360,11406
2016-09-12,516.099976,531.349976,515.750000,529.849976,518.162659,19768
2016-09-19,529.000000,550.000000,524.000000,535.900024,524.079285,31233
2016-09-26,541.799988,541.799988,488.799988,505.149994,494.007507,27469
2016-10-03,518.000000,520.000000,505.149994,514.400024,503.053497,44728
2016-10-10,520.000000,528.900024,491.049988,495.149994,484.228088,21164
2016-10-17,498.950012,525.000000,493.000000,495.399994,484.472565,54103
2016-10-24,495.399994,500.000000,471.100006,482.250000,471.612640,47941
2016-10-31,482.250000,489.000000,455.250000,458.450012,448.337616,29143
2016-11-07,457.000000,481.799988,450.000000,460.500000,450.342346,31904
2016-11-14,460.500000,461.049988,435.000000,440.100006,430.392334,17104
2016-11-21,447.000000,450.000000,425.500000,440.700012,430.979187,17868
2016-11-28,448.000000,490.000000,437.250000,463.100006,452.885040,34319
2016-12-05,467.500000,471.750000,453.500000,458.149994,448.044220,6625
2016-12-12,462.649994,462.649994,441.200012,446.250000,436.406708,11725
2016-12-19,449.899994,455.399994,427.049988,442.399994,432.641632,8476
2016-12-26,446.000000,462.000000,428.399994,455.000000,444.963715,9727
2017-01-02,461.750000,463.750000,447.100006,454.049988,444.034637,14864
2017-01-09,453.649994,467.850006,446.399994,459.750000,449.608948,54102
2017-01-16,465.000000,523.000000,447.000000,483.350006,472.688354,534000
2017-01-23,499.600006,509.899994,485.000000,489.500000,478.702698,87543
2017-01-30,493.500000,524.650024,485.850006,512.700012,501.390991,186650
2017-02-06,512.000000,541.000000,510.600006,533.599976,521.830017,94742
2017-02-13,533.599976,538.000000,512.299988,535.549988,523.736938,36102
2017-02-20,536.650024,553.000000,533.000000,546.349976,534.298767,26872
2017-02-27,537.200012,609.000000,535.000000,552.849976,540.655396,102179
2017-03-06,554.000000,605.000000,550.500000,573.849976,561.192139,39716
2017-03-13,573.849976,587.200012,558.599976,560.549988,548.185486,27411
2017-03-20,569.000000,569.000000,528.000000,532.299988,520.558594,81927
2017-03-27,533.599976,544.500000,521.500000,540.299988,528.382080,44501
2017-04-03,543.950012,574.500000,543.950012,558.450012,546.131897,23565
2017-04-10,558.450012,570.500000,553.049988,566.250000,553.759766,14846
2017-04-17,571.349976,573.750000,538.099976,541.049988,529.115662,27913
2017-04-24,542.000000,549.000000,522.000000,537.799988,525.937317,39753
2017-05-01,537.799988,556.900024,512.049988,515.450012,504.080353,36509
2017-05-08,527.650024,527.650024,501.200012,508.000000,496.794647,40031
2017-05-15,509.649994,520.900024,500.000000,507.250000,496.061157,43695
2017-05-22,515.000000,515.000000,495.000000,503.250000,492.149414,19371
2017-05-29,504.899994,504.950012,485.850006,494.700012,483.787994,29313
2017-06-05,495.899994,502.899994,486.000000,501.350006,490.291382,23303
2017-06-12,501.350006,504.100006,489.299988,497.950012,486.966339,21227
2017-06-19,500.000000,503.399994,490.000000,492.250000,481.392059,29741
2017-06-26,492.250000,500.000000,489.549988,494.600006,483.690216,8982
2017-07-03,498.950012,510.100006,492.950012,499.549988,488.530975,43047
2017-07-10,499.549988,511.000000,492.950012,500.000000,488.971100,23443
2017-07-17,500.000000,572.000000,494.000000,525.500000,513.908630,191400
2017-07-24,530.000000,539.900024,504.000000,524.900024,515.383423,67927
2017-07-31,525.000000,532.950012,506.100006,527.299988,517.739868,26515
2017-08-07,532.900024,535.000000,502.000000,511.700012,502.422729,39873
2017-08-14,523.700012,523.700012,505.000000,513.549988,504.239136,38228
2017-08-21,514.400024,552.000000,506.649994,542.599976,532.762451,33874
2017-08-28,540.099976,554.599976,533.000000,547.950012,538.015503,19507
2017-09-04,548.000000,555.000000,523.000000,533.799988,524.122070,20942
2017-09-11,533.000000,542.049988,513.000000,527.799988,518.230774,69284
2017-09-18,533.099976,539.950012,509.000000,511.200012,501.931824,29167
2017-09-25,512.000000,526.000000,503.049988,506.100006,496.924255,11176
2017-10-02,506.100006,533.000000,504.250000,530.549988,520.930969,19693
2017-10-09,523.000000,534.700012,503.000000,515.799988,506.448425,80113
2017-10-16,515.000000,520.700012,507.500000,515.500000,506.153809,14646
2017-10-23,514.049988,548.700012,505.950012,538.000000,528.245850,95720
2017-10-30,540.000000,579.000000,530.200012,554.500000,544.446716,116468
2017-11-06,554.750000,566.000000,530.599976,535.000000,525.300232,46810
2017-11-13,536.000000,542.000000,520.000000,530.150024,520.538269,19791
2017-11-20,535.000000,540.000000,516.150024,524.049988,514.548828,28202
2017-11-27,523.000000,681.799988,522.000000,615.900024,604.733582,2001230
2017-12-04,621.000000,648.000000,578.150024,633.000000,621.523499,413512
2017-12-11,625.000000,756.700012,617.500000,725.799988,712.641052,735175
2017-12-18,715.250000,768.000000,668.299988,731.500000,718.237671,422701
2017-12-25,731.500000,749.950012,702.450012,711.650024,698.747620,88729
2018-01-01,718.000000,764.000000,700.099976,747.000000,733.456665,108233
2018-01-08,740.000000,763.000000,730.950012,737.299988,723.932556,105215
2018-01-15,738.150024,814.700012,678.400024,687.500000,675.035461,288238
2018-01-22,687.900024,724.000000,670.000000,673.349976,661.141907,59851
2018-01-29,664.000000,689.849976,623.000000,638.950012,627.365662,89079
2018-02-05,602.000000,659.900024,602.000000,645.549988,633.846008,42749
2018-02-12,660.549988,682.000000,630.000000,636.549988,625.009155,53347
2018-02-19,642.849976,655.799988,613.099976,630.349976,618.921509,36770
2018-02-26,627.349976,674.000000,621.200012,654.299988,642.437378,27821
2018-03-05,650.000000,663.000000,622.549988,624.950012,613.619507,47544
2018-03-12,631.150024,669.000000,622.000000,659.349976,647.395813,27395
2018-03-19,653.000000,664.000000,630.000000,635.349976,623.830933,23006
2018-03-26,635.000000,675.000000,627.200012,636.049988,624.518188,85119
2018-04-02,642.349976,669.500000,631.000000,655.549988,643.664673,217556
2018-04-09,656.000000,718.000000,640.000000,688.549988,676.066406,1100982
2018-04-16,688.549988,808.000000,682.500000,781.750000,767.576721,557390
2018-04-23,783.750000,819.000000,710.049988,723.750000,710.628235,434991
2018-04-30,723.000000,725.000000,691.049988,714.500000,701.545898,115713
2018-05-07,710.000000,734.400024,675.000000,687.950012,675.477295,107520
2018-05-14,679.500000,717.700012,672.500000,710.349976,697.471069,186442
2018-05-21,706.349976,710.000000,660.099976,688.150024,675.673706,58879
2018-05-28,674.400024,707.950012,656.000000,672.900024,660.700134,33285
2018-06-04,670.099976,688.000000,609.299988,676.049988,663.793030,55387
2018-06-11,674.950012,705.900024,660.099976,698.750000,686.081421,41090
2018-06-18,692.000000,767.700012,662.400024,705.700012,692.905457,358785
2018-06-25,700.000000,705.000000,650.049988,666.049988,653.974304,60122
2018-07-02,664.200012,674.349976,640.000000,659.250000,647.297607,127686
2018-07-09,663.299988,698.400024,656.849976,661.049988,649.065002,44829
2018-07-16,660.000000,668.750000,617.250000,640.750000,629.133057,39775
2018-07-23,645.049988,683.000000,623.700012,642.849976,633.617920,81638
2018-07-30,636.400024,659.000000,625.000000,653.599976,644.213501,69016
2018-08-06,659.150024,659.500000,619.549988,633.500000,624.402222,35531
2018-08-13,633.500000,645.950012,608.099976,617.700012,608.829163,66777
2018-08-20,616.000000,625.200012,596.000000,608.500000,599.761292,36305
2018-08-27,602.000000,657.299988,602.000000,651.799988,642.439392,69710
2018-09-03,656.000000,682.000000,640.200012,650.349976,641.010254,76540
2018-09-10,652.049988,672.000000,641.000000,653.750000,644.361450,52963
2018-09-17,649.950012,656.750000,625.500000,633.650024,624.550110,24280
2018-09-24,621.500000,657.000000,559.950012,566.299988,558.167297,47759
2018-10-01,568.549988,572.950012,522.000000,525.599976,518.051758,34499
2018-10-08,520.549988,529.650024,481.899994,501.149994,493.952942,48997
2018-10-15,517.000000,531.700012,498.100006,516.849976,509.427460,15978
2018-10-22,515.349976,538.700012,459.000000,490.049988,483.012329,259848
2018-10-29,493.299988,542.049988,493.299988,518.450012,511.004547,106020
2018-11-05,523.000000,534.700012,511.799988,529.349976,521.747986,9854
2018-11-12,526.650024,529.950012,511.899994,522.700012,515.193481,16588
2018-11-19,527.900024,533.950012,503.000000,525.799988,518.248962,23489
2018-11-26,526.150024,566.000000,506.100006,560.349976,552.302734,28345
2018-12-03,563.950012,598.799988,560.049988,568.799988,560.631409,38466
2018-12-10,563.750000,606.599976,523.000000,589.299988,580.836975,19930
2018-12-17,591.599976,630.000000,577.549988,586.599976,578.175781,63673
2018-12-24,585.049988,599.000000,563.099976,580.950012,572.606934,35733
2018-12-31,580.900024,627.950012,579.250000,612.049988,603.260254,732663
2019-01-07,604.250000,623.450012,593.200012,603.400024,594.734497,28328
2019-01-14,609.650024,620.000000,601.099976,604.400024,595.720215,17509
2019-01-21,603.900024,611.000000,570.049988,573.450012,565.214661,25303
2019-01-28,565.150024,595.950012,542.000000,577.900024,569.600708,39802
2019-02-04,574.000000,593.400024,557.549988,582.250000,573.888245,20233
2019-02-11,582.049988,586.700012,550.000000,574.849976,566.594482,12406
2019-02-18,580.049988,589.950012,554.950012,567.150024,559.005066,20568
2019-02-25,571.000000,582.000000,537.599976,573.799988,565.559570,53184
2019-03-04,573.799988,590.200012,563.000000,582.099976,573.740356,40545
2019-03-11,580.049988,610.000000,567.549988,579.349976,571.029907,31241
2019-03-18,586.950012,590.900024,571.250000,575.450012,567.185913,9490
2019-03-25,570.049988,603.150024,564.049988,596.900024,588.327881,34828
2019-04-01,600.049988,610.549988,577.150024,580.099976,571.769104,70413
2019-04-08,580.150024,619.000000,579.049988,586.549988,578.126465,32889
2019-04-15,590.400024,598.000000,579.650024,581.000000,572.656250,20808
2019-04-22,571.599976,594.700012,571.000000,579.900024,571.571960,59296
2019-04-29,579.900024,582.950012,560.000000,564.049988,555.949585,46062
2019-05-06,560.099976,569.950012,530.049988,533.200012,525.542664,94781
2019-05-13,541.150024,545.950012,501.600006,541.950012,534.167053,25528
2019-05-20,550.650024,570.000000,515.000000,543.599976,535.793335,22214
2019-05-27,539.799988,556.450012,523.450012,530.200012,522.585754,21546
2019-06-03,534.000000,549.450012,527.049988,541.450012,533.674194,42520
2019-06-10,545.000000,548.950012,515.200012,518.299988,510.856598,214068
2019-06-17,515.000000,519.900024,491.000000,499.350006,492.178802,16704
2019-06-24,497.100006,512.900024,484.000000,501.500000,494.297913,11065
2019-07-01,501.500000,517.950012,494.000000,503.649994,496.417023,18581
2019-07-08,503.450012,504.899994,485.000000,496.149994,489.024719,13595
2019-07-15,499.950012,509.750000,480.000000,482.299988,480.166718,22341
2019-07-22,479.549988,529.000000,475.250000,503.100006,500.874725,36083
2019-07-29,500.549988,515.000000,485.100006,500.649994,498.435547,223440
2019-08-05,500.000000,511.000000,485.950012,495.000000,492.810547,59719
2019-08-12,495.000000,501.750000,477.799988,482.500000,480.365845,30595
2019-08-19,482.000000,498.500000,466.049988,487.049988,484.895691,14134
2019-08-26,498.500000,505.000000,478.000000,500.500000,498.286224,27817
2019-09-02,500.500000,509.000000,476.200012,480.299988,478.175568,164396
2019-09-09,480.350006,498.000000,466.100006,488.000000,485.841492,70213
2019-09-16,488.000000,500.450012,472.000000,487.299988,485.144592,28826
2019-09-23,492.350006,517.849976,490.799988,497.500000,495.299500,26035
2019-09-30,483.700012,503.899994,479.500000,489.450012,487.285095,22543
2019-10-07,503.950012,503.950012,476.500000,480.899994,478.772919,10850
2019-10-14,488.000000,511.100006,473.000000,502.700012,500.476501,17059
2019-10-21,502.700012,617.000000,502.000000,607.299988,604.613831,100424
2019-10-28,592.400024,666.000000,590.000000,636.349976,633.535339,89070
2019-11-04,637.000000,642.500000,603.549988,623.599976,620.841675,40909
2019-11-11,624.200012,624.250000,562.000000,566.250000,563.745422,30980
2019-11-18,561.250000,618.799988,561.250000,580.049988,577.484375,49854
2019-11-25,580.250000,610.000000,578.450012,598.650024,596.002136,22442
2019-12-02,607.549988,628.000000,590.200012,610.450012,607.749878,48903
2019-12-09,614.849976,653.450012,597.000000,623.299988,620.543030,52596
2019-12-16,635.950012,644.000000,605.400024,633.200012,630.399292,28240
2019-12-23,621.150024,650.000000,615.650024,642.700012,639.857239,30775
2019-12-30,642.700012,689.000000,615.549988,675.849976,672.860596,59392
2020-01-06,677.000000,677.049988,630.000000,646.450012,643.590698,38495
2020-01-13,642.000000,737.000000,642.000000,710.750000,707.606262,78055
2020-01-20,709.950012,718.950012,660.000000,695.400024,692.324158,68909
2020-01-27,695.049988,724.950012,675.049988,696.400024,693.319763,68947
2020-02-03,678.950012,731.750000,668.150024,701.849976,698.745605,26067
2020-02-10,701.900024,718.200012,681.500000,704.250000,701.135010,60063
2020-02-17,714.000000,714.000000,676.000000,700.849976,697.750000,26583
2020-02-24,683.000000,704.000000,635.200012,640.599976,637.766541,39139
2020-03-02,646.950012,657.049988,605.000000,641.400024,638.563049,32274
2020-03-09,632.700012,632.700012,418.799988,502.200012,499.978699,48535
2020-03-16,467.500000,502.200012,406.049988,430.750000,428.844727,55375
2020-03-23,414.000000,450.000000,348.200012,411.399994,409.580322,52030
2020-03-30,429.950012,438.000000,351.299988,432.200012,430.288330,48599
2020-04-06,432.200012,510.600006,432.200012,491.950012,489.774048,25107
2020-04-13,490.000000,510.000000,459.799988,496.750000,494.552795,20246
2020-04-20,514.950012,514.950012,472.000000,474.500000,472.401215,29251
2020-04-27,488.950012,495.950012,457.649994,477.450012,475.338196,22367
2020-05-04,469.000000,470.000000,443.000000,454.100006,452.091461,42876
2020-05-11,460.000000,554.000000,448.200012,491.549988,489.375793,154462
2020-05-18,491.600006,491.600006,456.350006,469.549988,467.473114,26261
2020-05-25,469.549988,525.950012,451.049988,488.000000,485.841492,53736
2020-06-01,495.000000,526.900024,490.100006,509.049988,506.798401,54914
2020-06-08,519.950012,524.000000,492.149994,503.700012,501.472076,53588
2020-06-15,507.649994,526.000000,506.049988,523.000000,520.686707,29358
2020-06-22,525.000000,548.750000,515.000000,519.650024,517.351563,42481
2020-06-29,513.000000,541.799988,513.000000,539.099976,536.715454,35708
2020-07-06,545.000000,574.700012,520.450012,527.250000,524.917908,63893
2020-07-13,530.000000,533.000000,515.000000,523.000000,520.686707,28305
2020-07-20,524.000000,655.599976,521.950012,625.349976,622.583984,416193
2020-07-27,619.750000,644.500000,565.599976,593.900024,591.273132,145969
2020-08-03,587.000000,709.799988,585.650024,678.000000,675.001099,326232
2020-08-10,684.000000,709.000000,652.849976,676.849976,673.856201,82785
2020-08-17,689.000000,689.000000,641.049988,644.150024,644.150024,71232
2020-08-24,650.000000,828.799988,644.150024,743.500000,743.500000,497531
2020-08-31,747.250000,756.150024,678.000000,708.450012,708.450012,82041
2020-09-07,708.000000,742.799988,650.299988,720.099976,720.099976,95097
2020-09-14,715.250000,750.000000,697.900024,705.599976,705.599976,74850
2020-09-21,717.900024,717.900024,662.500000,689.000000,689.000000,53713
2020-09-28,689.000000,718.750000,680.000000,699.950012,699.950012,33142
