Date,Open,High,Low,Close,Adj Close,Volume
2017-11-13,974.099976,974.099976,925.000000,948.599976,895.112488,1558661
2017-11-20,951.000000,982.400024,945.099976,948.450012,894.970947,1227268
2017-11-27,953.700012,994.500000,947.200012,960.000000,905.869690,1578013
2017-12-04,961.000000,984.000000,896.700012,976.450012,921.392151,2361588
2017-12-11,979.950012,998.250000,962.500000,978.150024,922.996277,2227764
2017-12-18,975.650024,984.250000,940.000000,944.150024,890.913391,2584120
2017-12-25,944.150024,960.799988,909.049988,911.549988,860.151550,2326867
2018-01-01,914.900024,929.950012,904.500000,919.150024,867.323059,2180960
2018-01-08,924.400024,958.200012,921.000000,941.799988,888.695862,2623684
2018-01-15,947.900024,948.000000,830.200012,836.599976,789.427673,5022961
2018-01-22,837.000000,854.549988,818.799988,823.450012,777.019165,2819688
2018-01-29,824.799988,828.299988,729.500000,736.349976,694.830322,3972572
2018-02-05,732.000000,745.650024,671.750000,721.650024,680.959290,3002879
2018-02-12,735.000000,767.349976,727.250000,742.599976,700.727905,1669175
2018-02-19,749.000000,764.900024,735.000000,752.650024,710.211304,2217786
2018-02-26,757.000000,785.000000,746.450012,770.599976,727.149109,1449149
2018-03-05,769.950012,783.400024,736.650024,742.450012,700.586426,1250184
2018-03-12,745.000000,834.500000,726.599976,807.799988,762.251648,3909734
2018-03-19,815.000000,816.900024,698.500000,706.500000,666.663452,2973656
2018-03-26,698.000000,704.900024,665.099976,667.349976,629.720886,2584307
2018-04-02,678.000000,759.950012,672.150024,754.349976,711.815369,2293112
2018-04-09,757.599976,772.799988,730.000000,759.500000,716.675049,2128161
2018-04-16,758.799988,792.650024,745.250000,785.250000,740.973083,2986488
2018-04-23,784.950012,808.000000,750.150024,794.150024,749.371277,2573715
2018-04-30,818.000000,818.000000,739.000000,751.049988,708.701538,1981569
2018-05-07,771.900024,792.000000,750.000000,766.000000,722.808533,2012730
2018-05-14,771.000000,800.049988,748.250000,752.200012,709.786682,1990008
2018-05-21,754.000000,844.599976,708.299988,817.799988,771.687744,6667791
2018-05-28,817.000000,873.400024,807.000000,839.900024,792.541626,5556152
2018-06-04,835.099976,845.099976,790.000000,830.000000,783.199829,1997371
2018-06-11,831.000000,846.000000,802.099976,808.000000,762.440308,1550877
2018-06-18,808.000000,808.000000,754.150024,770.250000,726.818909,1615499
2018-06-25,767.650024,777.750000,722.549988,731.049988,689.829163,1747652
2018-07-02,735.000000,763.000000,711.599976,754.000000,711.485107,1926530
2018-07-09,754.000000,831.000000,754.000000,812.200012,766.403442,3112488
2018-07-16,810.000000,836.000000,772.049988,798.450012,753.428833,2678142
2018-07-23,775.500000,844.900024,745.599976,829.299988,782.539307,4936663
2018-07-30,826.900024,901.900024,824.049988,888.799988,838.684326,3737862
2018-08-06,890.000000,917.950012,848.000000,852.450012,804.383972,1858706
2018-08-13,852.950012,873.900024,837.049988,855.000000,806.790161,1344492
2018-08-20,851.349976,880.900024,827.150024,833.700012,786.691162,1764004
2018-08-27,834.900024,853.000000,814.049988,828.099976,796.988342,1764950
2018-09-03,833.000000,843.299988,764.000000,772.349976,743.332825,1921662
2018-09-10,772.799988,808.500000,768.000000,800.349976,770.280884,2646511
2018-09-17,798.000000,821.500000,691.650024,753.299988,724.998535,4128278
2018-09-24,758.000000,763.000000,675.000000,688.450012,662.585022,3405045
2018-10-01,665.000000,736.000000,650.000000,672.200012,646.945496,2718465
2018-10-08,662.000000,756.950012,660.049988,745.700012,717.684082,3533599
2018-10-15,744.000000,816.450012,714.500000,774.700012,745.594604,3882208
2018-10-22,784.000000,833.900024,677.500000,724.400024,697.184387,10734716
2018-10-29,730.200012,736.000000,685.450012,705.950012,679.427551,3914898
2018-11-05,704.799988,717.650024,695.000000,707.599976,681.015442,1179311
2018-11-12,709.900024,725.650024,688.099976,703.250000,676.828918,1914914
2018-11-19,707.400024,724.450012,696.500000,698.900024,672.642395,1022052
2018-11-26,704.299988,744.599976,696.250000,734.099976,706.519897,2669532
2018-12-03,741.799988,741.799988,705.549988,711.849976,685.105835,2177203
2018-12-10,707.000000,737.450012,688.099976,723.950012,696.751282,1811746
2018-12-17,721.349976,751.049988,710.099976,720.000000,692.949646,1976288
2018-12-24,718.599976,737.500000,703.099976,733.349976,705.798035,1322600
2018-12-31,733.349976,746.750000,714.000000,725.400024,698.146790,1034813
2019-01-07,726.000000,757.700012,718.250000,754.250000,725.912903,2163218
2019-01-14,755.000000,778.000000,735.000000,742.200012,714.315613,3171734
2019-01-21,741.950012,743.049988,708.000000,710.450012,683.758484,1423829
2019-01-28,709.700012,722.400024,701.049988,712.549988,685.779541,1175201
2019-02-04,708.000000,719.700012,683.049988,692.250000,666.242249,1303752
2019-02-11,688.750000,707.000000,660.599976,667.799988,642.710815,1417450
2019-02-18,667.799988,684.950012,643.500000,677.650024,652.190735,1125094
2019-02-25,673.000000,685.000000,650.000000,676.200012,650.795227,2247864
2019-03-04,676.200012,755.000000,676.200012,727.700012,700.360352,2667240
2019-03-11,730.200012,800.900024,729.599976,785.450012,755.940674,3050458
2019-03-18,786.450012,824.000000,778.500000,794.599976,764.746887,1977292
2019-03-25,790.000000,817.150024,773.500000,806.599976,776.296082,1714808
2019-04-01,810.000000,829.849976,768.700012,775.549988,746.412598,1453081
2019-04-08,777.950012,801.000000,761.250000,797.450012,767.489868,2201076
2019-04-15,799.799988,813.150024,778.000000,780.500000,751.176636,729984
2019-04-22,782.400024,848.349976,767.950012,839.200012,807.671326,3588990
2019-04-29,839.200012,877.450012,829.450012,850.950012,818.979858,3351397
2019-05-06,848.000000,866.000000,815.250000,818.750000,787.989624,1490049
2019-05-13,818.500000,835.299988,799.349976,830.849976,799.635010,1267235
2019-05-20,835.299988,856.049988,805.099976,844.950012,813.205322,1428611
2019-05-27,844.700012,855.799988,781.000000,810.250000,779.808960,1685262
2019-06-03,806.049988,829.000000,796.349976,803.500000,773.312561,816672
2019-06-10,808.799988,827.950012,788.200012,793.400024,763.592102,1284227
2019-06-17,799.450012,821.299988,782.650024,800.950012,770.858398,1154120
2019-06-24,803.200012,840.500000,786.799988,831.849976,800.597412,1420129
2019-07-01,833.000000,884.950012,831.049988,848.049988,816.188843,1696538
2019-07-08,853.000000,853.000000,796.200012,831.950012,800.693726,1067588
2019-07-15,831.000000,882.000000,808.450012,856.200012,824.032654,6383481
2019-07-22,856.250000,896.000000,816.299988,844.849976,813.109009,3426874
2019-07-29,841.049988,842.000000,778.650024,805.950012,775.670532,2311774
2019-08-05,795.900024,856.150024,785.549988,845.599976,813.830872,1886295
2019-08-12,845.599976,857.150024,817.250000,850.349976,818.402405,1194106
2019-08-19,851.000000,868.000000,818.700012,849.599976,817.680542,1535828
2019-08-26,854.799988,981.900024,851.799988,977.500000,940.775391,5439745
2019-09-02,977.500000,977.500000,834.000000,885.250000,851.991211,16118913
2019-09-09,883.500000,1014.549988,870.000000,945.000000,909.496399,13004865
2019-09-16,940.000000,970.299988,892.299988,925.349976,909.046143,6067560
2019-09-23,934.000000,1030.000000,926.549988,1008.250000,990.485596,10363577
2019-09-30,1002.000000,1005.000000,927.049988,936.549988,920.048828,1981646
2019-10-07,941.900024,1019.799988,927.849976,1003.900024,986.212219,2770575
2019-10-14,1003.900024,1110.000000,985.549988,1068.849976,1050.017822,10455203
2019-10-21,1068.849976,1200.000000,1046.099976,1145.400024,1125.219116,5368406
2019-10-28,1145.400024,1215.000000,1132.750000,1187.000000,1166.086182,2975440
2019-11-04,1195.000000,1220.000000,1087.000000,1107.150024,1087.643066,3196940
2019-11-11,1110.000000,1180.750000,1092.550049,1150.300049,1130.032837,1569461
2019-11-18,1157.449951,1217.000000,1135.000000,1143.500000,1123.352539,1889161
2019-11-25,1145.000000,1205.000000,1139.000000,1176.400024,1155.672974,1506845
2019-12-02,1179.000000,1181.800049,1130.000000,1138.400024,1118.342529,953387
2019-12-09,1130.000000,1138.650024,1090.000000,1112.199951,1092.604004,1398725
2019-12-16,1119.000000,1168.000000,1100.099976,1147.000000,1126.790894,988730
2019-12-23,1140.000000,1192.000000,1138.099976,1186.550049,1165.644165,676038
2019-12-30,1190.199951,1277.949951,1161.050049,1237.550049,1215.745605,1908719
2020-01-06,1233.000000,1367.699951,1200.000000,1356.050049,1332.157715,4937661
2020-01-13,1350.000000,1399.000000,1302.550049,1377.750000,1353.475342,2315246
2020-01-20,1381.099976,1443.000000,1360.000000,1364.400024,1340.360596,2048095
2020-01-27,1369.400024,1398.150024,1180.000000,1201.750000,1180.576294,4677585
2020-02-03,1204.199951,1320.000000,1170.000000,1263.650024,1241.385742,1898941
2020-02-10,1268.000000,1280.000000,1201.000000,1272.949951,1250.521729,1312103
2020-02-17,1279.750000,1372.449951,1255.000000,1357.550049,1333.631226,1397829
2020-02-24,1358.000000,1398.599976,1270.000000,1277.750000,1255.237183,1709125
2020-03-02,1300.150024,1347.000000,1224.300049,1301.849976,1278.912598,1414753
2020-03-09,1257.050049,1285.000000,960.000000,1124.599976,1104.785522,1580479
2020-03-16,1080.000000,1163.000000,843.500000,1039.949951,1021.627014,1703099
2020-03-23,835.549988,1097.949951,815.000000,1035.800049,1017.550232,2603661
2020-03-30,1000.000000,1149.900024,980.000000,986.900024,969.511780,2010865
2020-04-06,986.900024,1063.400024,985.000000,998.700012,981.103821,1503607
2020-04-13,1000.000000,1140.000000,985.750000,1111.000000,1091.425171,1477568
2020-04-20,1123.000000,1163.000000,951.099976,1073.449951,1054.536743,3632869
2020-04-27,1080.000000,1134.650024,1040.000000,1067.599976,1048.789795,1738514
2020-05-04,1030.000000,1147.949951,1020.000000,1121.050049,1101.298218,1403010
2020-05-11,1129.000000,1172.000000,1100.849976,1156.699951,1136.319946,1066698
2020-05-18,1164.000000,1164.949951,1103.000000,1130.699951,1110.778076,879948
2020-05-25,1130.699951,1344.000000,1127.000000,1328.050049,1304.651001,1627702
2020-06-01,1344.750000,1368.650024,1201.000000,1210.349976,1189.024780,2122626
2020-06-08,1230.000000,1238.449951,1172.300049,1214.699951,1193.298096,1662807
2020-06-15,1221.000000,1286.000000,1219.000000,1274.000000,1251.553345,1232936
2020-06-22,1281.650024,1281.650024,1201.449951,1239.750000,1217.906738,899939
2020-06-29,1241.900024,1306.000000,1225.250000,1286.400024,1263.734863,1357344
2020-07-06,1286.400024,1339.800049,1275.000000,1324.599976,1301.261719,1584049
2020-07-13,1332.000000,1357.000000,1280.250000,1345.099976,1321.400513,587096
2020-07-20,1355.000000,1530.000000,1355.000000,1504.599976,1478.090332,2497968
2020-07-27,1515.000000,1792.000000,1475.150024,1686.400024,1656.687256,6112391
2020-08-03,1697.599976,1838.949951,1637.150024,1671.599976,1642.147949,3513015
2020-08-10,1676.000000,1749.949951,1650.000000,1657.800049,1628.591187,1513050
2020-08-17,1681.349976,1748.000000,1572.699951,1712.300049,1682.130859,1815927
2020-08-24,1723.949951,1733.000000,1651.050049,1693.000000,1693.000000,937473
2020-08-31,1698.800049,1703.000000,1535.000000,1606.500000,1606.500000,2460160
2020-09-07,1620.000000,1635.000000,1520.000000,1554.849976,1554.849976,1090527
2020-09-14,1595.000000,1859.000000,1595.000000,1743.550049,1743.550049,3730258
2020-09-21,1745.050049,1751.400024,1540.000000,1636.750000,1636.750000,1459930
2020-09-28,1637.050049,1835.800049,1625.199951,1742.400024,1742.400024,2062443
2020-10-05,1734.000000,1788.800049,1690.000000,1716.500000,1716.500000,820568
2020-10-12,1721.000000,1789.150024,1696.000000,1741.199951,1741.199951,786216
2020-10-19,1757.800049,1875.000000,1725.599976,1800.050049,1800.050049,1462470
2020-10-26,1809.050049,1875.000000,1665.099976,1701.000000,1701.000000,1960341
2020-11-02,1690.099976,1747.699951,1627.000000,1728.250000,1728.250000,1273179
2020-11-09,1743.949951,1747.000000,1650.000000,1683.599976,1683.599976,612029
2020-11-16,1679.349976,1681.599976,1605.000000,1610.050049,1610.050049,679265
2020-11-23,1614.800049,1656.000000,1585.000000,1614.949951,1614.949951,1255969
2020-11-30,1614.949951,1623.949951,1550.500000,1566.050049,1566.050049,872268
2020-12-07,1560.000000,1713.500000,1551.900024,1668.000000,1668.000000,2617650
2020-12-14,1678.000000,1751.099976,1663.000000,1703.250000,1703.250000,1316160
2020-12-21,1704.000000,1742.000000,1622.449951,1731.699951,1731.699951,1339758
2020-12-28,1744.900024,1779.900024,1715.000000,1748.250000,1748.250000,814034
2021-01-04,1757.000000,1797.699951,1706.800049,1715.449951,1715.449951,1009276
2021-01-11,1730.000000,1747.650024,1664.900024,1676.250000,1676.250000,985654
2021-01-18,1674.900024,1715.000000,1626.050049,1674.800049,1674.800049,727683
2021-01-25,1680.000000,1689.949951,1625.000000,1643.449951,1643.449951,589762
2021-02-01,1649.800049,1664.000000,1572.000000,1585.250000,1585.250000,1331244
2021-02-08,1594.000000,1596.150024,1485.500000,1564.599976,1564.599976,2638015
2021-02-15,1583.000000,1594.599976,1490.400024,1501.400024,1501.400024,1449487
2021-02-22,1501.000000,1531.550049,1478.500000,1511.849976,1511.849976,811407
2021-03-01,1520.000000,1567.400024,1496.000000,1508.599976,1508.599976,1036691
2021-03-08,1515.000000,1557.699951,1500.000000,1522.250000,1522.250000,902620
2021-03-15,1527.000000,1633.900024,1515.550049,1604.750000,1604.750000,2431529
2021-03-22,1607.949951,1639.500000,1506.099976,1567.849976,1567.849976,1271063
2021-03-29,1567.849976,1579.150024,1505.000000,1518.050049,1518.050049,430765
2021-04-05,1521.900024,1544.000000,1432.300049,1516.500000,1516.500000,1365233
2021-04-12,1505.099976,1510.000000,1438.000000,1494.849976,1494.849976,620416
2021-04-19,1475.000000,1528.000000,1440.000000,1459.050049,1459.050049,823260
2021-04-26,1472.000000,1554.500000,1455.000000,1476.250000,1476.250000,1262676
2021-05-03,1481.150024,1524.800049,1465.050049,1501.650024,1501.650024,624951
2021-05-10,1523.000000,1615.800049,1506.199951,1517.550049,1517.550049,1659181
2021-05-17,1535.000000,1664.849976,1528.199951,1626.849976,1626.849976,1759936
2021-05-24,1545.550049,1604.000000,1515.099976,1549.750000,1549.750000,1472733
2021-05-31,1554.800049,1582.000000,1530.000000,1575.250000,1575.250000,708868
2021-06-07,1588.000000,1636.250000,1561.849976,1568.000000,1568.000000,1028346
2021-06-14,null,null,null,null,null,null
2021-06-14,1574.000000,1575.000000,1547.650024,1554.750000,1554.750000,106763
