Date,Open,High,Low,Close,Adj Close,Volume
2019-09-23,130.100006,138.399994,128.000000,136.600006,136.600006,5278088
2019-09-30,136.899994,142.899994,132.350006,139.699997,139.699997,4298811
2019-10-07,140.550003,141.949997,136.250000,138.000000,138.000000,3380316
2019-10-14,137.800003,139.800003,131.100006,138.250000,138.250000,15659550
2019-10-21,138.250000,140.899994,135.850006,139.149994,139.149994,3608145
2019-10-28,137.649994,152.750000,137.649994,150.850006,150.850006,12802836
2019-11-04,152.000000,154.399994,142.199997,152.050003,152.050003,27161571
2019-11-11,153.149994,161.000000,129.000000,143.800003,143.800003,59374729
2019-11-18,138.550003,146.800003,134.399994,145.550003,145.550003,13638919
2019-11-25,145.399994,145.600006,137.149994,138.750000,138.750000,3306932
2019-12-02,138.899994,139.699997,137.050003,137.250000,137.250000,1888175
2019-12-09,137.250000,139.350006,134.600006,136.250000,136.250000,7169553
2019-12-16,136.250000,138.399994,133.100006,135.300003,135.300003,2661864
2019-12-23,134.300003,134.350006,130.050003,131.350006,131.350006,4441132
2019-12-30,131.500000,136.350006,129.000000,135.050003,135.050003,2826943
2020-01-06,134.250000,139.000000,131.300003,137.899994,137.899994,9189026
2020-01-13,139.000000,144.850006,137.350006,141.649994,141.649994,6179484
2020-01-20,142.500000,155.399994,141.800003,153.199997,153.199997,19017766
2020-01-27,156.000000,157.699997,150.300003,151.550003,151.550003,13900201
2020-02-03,149.250000,169.000000,149.250000,163.649994,163.649994,12001148
2020-02-10,164.199997,166.000000,154.000000,156.100006,156.100006,7628399
2020-02-17,157.000000,159.449997,149.100006,156.300003,156.300003,3669862
2020-02-24,156.000000,160.250000,150.000000,154.050003,154.050003,5978999
2020-03-02,156.100006,157.000000,148.199997,149.300003,149.300003,8591160
2020-03-09,146.000000,152.949997,117.099998,138.699997,138.699997,9475895
2020-03-16,133.000000,137.800003,115.199997,131.899994,131.899994,7233556
2020-03-23,118.550003,134.100006,115.349998,128.949997,128.949997,6893205
2020-03-30,128.000000,133.000000,119.099998,122.150002,122.150002,4768123
2020-04-06,122.150002,130.000000,120.199997,127.150002,127.150002,3980854
2020-04-13,126.599998,127.000000,117.650002,118.050003,118.050003,5149162
2020-04-20,119.050003,124.900002,117.800003,121.449997,121.449997,6130850
2020-04-27,122.000000,127.949997,115.599998,127.000000,127.000000,4788603
2020-05-04,124.000000,126.800003,119.900002,125.050003,125.050003,3098898
2020-05-11,125.900002,125.949997,116.599998,117.250000,117.250000,3770139
2020-05-18,120.900002,120.900002,113.900002,114.150002,114.150002,2664328
2020-05-25,114.150002,118.150002,113.099998,115.650002,115.650002,4826879
2020-06-01,116.949997,123.000000,114.550003,117.650002,117.650002,8377426
2020-06-08,118.500000,126.699997,116.349998,120.199997,120.199997,16221090
2020-06-15,120.800003,127.900002,118.400002,122.400002,122.400002,13750654
2020-06-22,123.300003,130.649994,120.349998,123.349998,123.349998,14224755
2020-06-29,123.000000,131.750000,121.000000,126.750000,126.750000,14912691
2020-07-06,128.000000,128.000000,121.000000,121.400002,121.400002,9676728
2020-07-13,122.050003,134.500000,121.800003,128.550003,128.550003,20072099
2020-07-20,128.699997,139.000000,128.699997,135.199997,135.199997,9886547
2020-07-27,136.699997,140.000000,133.500000,138.000000,138.000000,7105234
2020-08-03,136.000000,141.699997,134.500000,138.000000,138.000000,5277323
2020-08-10,139.350006,140.750000,132.000000,135.399994,135.399994,4909779
2020-08-17,135.500000,142.800003,133.399994,137.600006,137.600006,10466894
2020-08-24,137.500000,140.750000,133.000000,133.149994,133.149994,6945264
2020-08-31,133.449997,135.449997,129.250000,133.100006,133.100006,4861400
2020-09-07,133.850006,138.899994,133.100006,135.250000,135.250000,6911503
2020-09-14,135.949997,136.250000,130.800003,132.949997,132.949997,4047669
2020-09-21,133.100006,141.449997,129.449997,137.149994,137.149994,7311266
2020-09-28,137.800003,139.000000,134.100006,135.300003,135.300003,3346123
2020-10-05,136.300003,142.699997,132.750000,133.600006,133.600006,19928017
2020-10-12,134.899994,138.399994,125.500000,127.050003,127.050003,16341822
2020-10-19,127.500000,128.750000,125.150002,126.599998,126.599998,5548004
2020-10-26,126.900002,127.599998,123.199997,125.599998,125.599998,4468472
2020-11-02,125.199997,133.149994,124.699997,128.949997,128.949997,13869348
2020-11-09,129.649994,144.500000,126.550003,143.449997,143.449997,12922702
2020-11-16,141.899994,144.500000,136.500000,139.199997,139.199997,5193529
2020-11-23,140.000000,153.850006,138.250000,150.899994,150.899994,22877647
2020-11-30,150.899994,155.899994,141.100006,142.199997,142.199997,16394145
2020-12-07,142.399994,153.399994,141.750000,152.149994,152.149994,11479268
2020-12-14,152.000000,162.000000,150.100006,158.850006,158.850006,19066812
2020-12-21,159.100006,161.800003,148.050003,154.050003,154.050003,8036367
2020-12-28,154.899994,158.600006,151.399994,156.000000,156.000000,6572355
2021-01-04,156.899994,181.199997,153.250000,179.399994,179.399994,40346934
2021-01-11,180.949997,182.100006,162.100006,166.350006,166.350006,23706784
2021-01-18,167.100006,171.100006,162.500000,165.699997,165.699997,10890792
2021-01-25,166.850006,177.000000,160.500000,161.550003,161.550003,14365252
2021-02-01,163.000000,173.000000,160.250000,167.500000,167.500000,11858887
2021-02-08,171.750000,180.000000,165.000000,165.449997,165.449997,22591806
2021-02-15,166.899994,167.649994,157.600006,158.850006,158.850006,17375662
2021-02-22,159.449997,164.949997,156.000000,158.350006,158.350006,8833295
2021-03-01,159.000000,186.000000,159.000000,177.399994,177.399994,25547937
2021-03-08,178.149994,185.000000,175.649994,180.050003,180.050003,16505085
2021-03-15,180.800003,206.300003,177.649994,192.399994,192.399994,42103573
2021-03-22,193.149994,216.699997,191.050003,198.550003,198.550003,32698799
2021-03-29,198.550003,205.649994,196.000000,202.250000,202.250000,6591804
2021-04-05,204.000000,227.350006,201.199997,207.949997,207.949997,32556133
2021-04-12,204.000000,216.000000,199.250000,203.649994,203.649994,18818930
2021-04-19,201.750000,217.500000,198.949997,207.800003,207.800003,24889672
2021-04-26,209.100006,216.649994,204.500000,210.699997,210.699997,14821016
2021-05-03,214.000000,236.000000,213.300003,232.899994,232.899994,49983730
2021-05-10,235.000000,242.100006,220.500000,221.850006,221.850006,25316139
2021-05-17,223.199997,229.699997,217.899994,227.500000,227.500000,15449624
2021-05-24,228.649994,235.000000,223.699997,230.100006,230.100006,14371196
2021-05-31,235.000000,235.000000,223.649994,226.949997,226.949997,20728845
2021-06-07,228.199997,244.149994,227.250000,233.000000,233.000000,23324801
2021-06-14,null,null,null,null,null,null
2021-06-14,234.399994,236.500000,228.300003,234.300003,234.300003,3110051
