Date,Open,High,Low,Close,Adj Close,Volume
2019-03-25,176.500000,185.199997,171.300003,177.800003,163.558365,1209397
2019-04-01,178.550003,184.500000,171.500000,176.000000,161.902542,1054167
2019-04-08,177.300003,184.250000,173.199997,176.100006,161.994553,1283141
2019-04-15,176.000000,181.750000,169.000000,169.750000,156.153168,525293
2019-04-22,169.550003,170.750000,163.149994,164.899994,151.691635,611455
2019-04-29,164.899994,165.399994,155.600006,156.350006,143.826492,303269
2019-05-06,155.000000,157.000000,143.350006,144.600006,133.017670,537121
2019-05-13,144.300003,144.300003,126.800003,129.350006,118.989182,583503
2019-05-20,134.000000,148.500000,131.199997,147.350006,135.547394,1053931
2019-05-27,147.949997,176.899994,147.649994,157.899994,145.252335,2496140
2019-06-03,157.800003,163.899994,148.100006,151.300003,142.181503,853765
2019-06-10,152.699997,152.899994,143.250000,147.100006,138.234634,556728
2019-06-17,147.000000,147.000000,131.000000,137.350006,129.072250,764948
2019-06-24,137.350006,149.399994,133.600006,144.250000,135.556396,1527947
2019-07-01,144.050003,153.000000,140.100006,140.800003,132.314316,1176171
2019-07-08,139.449997,141.699997,134.149994,135.449997,127.286743,581081
2019-07-15,135.250000,137.000000,120.199997,121.800003,114.459404,528976
2019-07-22,120.000000,133.300003,111.599998,128.500000,120.755608,2229517
2019-07-29,128.000000,133.350006,121.099998,122.500000,115.117218,661711
2019-08-05,121.599998,140.949997,116.050003,134.300003,126.206055,955299
2019-08-12,134.300003,135.000000,125.050003,126.449997,118.829155,330741
2019-08-19,126.699997,130.750000,115.000000,124.849998,117.325584,810633
2019-08-26,128.000000,137.449997,122.949997,126.500000,118.876144,952439
2019-09-02,126.500000,127.750000,121.349998,124.250000,116.761742,411167
2019-09-09,124.300003,162.199997,123.300003,148.399994,139.456268,2288992
2019-09-16,145.750000,153.699997,133.649994,146.250000,137.435852,1349669
2019-09-23,148.250000,164.449997,144.850006,157.000000,147.537979,2150036
2019-09-30,156.199997,162.750000,148.050003,150.199997,141.147797,710225
2019-10-07,151.199997,156.800003,140.149994,151.250000,142.134506,675707
2019-10-14,153.000000,174.149994,148.000000,165.800003,155.807617,1599146
2019-10-21,165.800003,183.350006,155.699997,161.699997,151.954727,2000926
2019-10-28,160.600006,179.000000,159.500000,171.649994,161.305054,1243173
2019-11-04,171.899994,193.449997,169.050003,171.149994,160.835190,2046761
2019-11-11,171.800003,174.500000,158.100006,158.949997,149.370453,568041
2019-11-18,160.899994,166.250000,157.500000,158.000000,148.477722,714664
2019-11-25,158.800003,169.899994,158.350006,163.649994,153.787201,791444
2019-12-02,164.350006,164.399994,150.199997,151.449997,142.322464,531272
2019-12-09,151.000000,158.500000,146.100006,154.899994,145.564545,684243
2019-12-16,154.500000,176.399994,151.600006,164.100006,154.210083,2691396
2019-12-23,164.100006,165.399994,159.000000,163.250000,153.411316,745007
2019-12-30,162.899994,174.899994,160.000000,166.649994,156.606384,1759702
2020-01-06,164.199997,187.449997,153.500000,173.250000,162.808624,3497125
2020-01-13,172.199997,181.899994,172.199997,173.550003,163.090561,989061
2020-01-20,174.600006,191.550003,171.699997,177.149994,166.473572,2355588
2020-01-27,175.649994,183.300003,148.000000,156.899994,147.444000,5030324
2020-02-03,156.000000,162.699997,154.000000,155.399994,146.034409,775534
2020-02-10,155.899994,156.699997,143.550003,151.899994,142.745346,1509048
2020-02-17,152.899994,153.699997,142.500000,143.100006,134.475708,697525
2020-02-24,141.000000,143.699997,115.699997,117.599998,110.512527,745792
2020-03-02,120.000000,124.500000,107.500000,108.699997,102.148903,667896
2020-03-09,105.000000,110.000000,76.000000,90.300003,84.857834,815097
2020-03-16,84.949997,92.699997,69.650002,84.400002,79.313416,681814
2020-03-23,80.000000,84.349998,65.550003,78.000000,77.143486,767567
2020-03-30,76.000000,87.699997,75.000000,80.000000,79.121521,682520
2020-04-06,80.000000,90.000000,80.000000,83.699997,82.780891,569528
2020-04-13,85.400002,87.250000,74.750000,85.000000,84.066620,1032354
2020-04-20,85.849998,110.400002,84.349998,103.000000,101.868958,4269693
2020-04-27,103.000000,111.349998,98.800003,103.599998,102.462372,1780641
2020-05-04,101.000000,109.900002,93.349998,102.750000,101.621704,1281186
2020-05-11,103.050003,105.449997,99.000000,102.000000,100.879944,501934
2020-05-18,103.500000,105.750000,95.800003,97.699997,96.627159,523347
2020-05-25,97.699997,99.750000,94.300003,98.150002,97.072220,385738
2020-06-01,99.750000,107.000000,98.150002,102.599998,101.473351,908109
2020-06-08,103.699997,107.949997,97.650002,100.349998,99.248062,801871
2020-06-15,100.400002,104.000000,94.099998,101.550003,100.434883,542874
2020-06-22,102.800003,109.400002,100.099998,102.199997,101.077744,1352925
2020-06-29,102.500000,102.800003,98.800003,99.199997,98.110687,366702
2020-07-06,100.000000,117.849998,99.650002,110.349998,109.138252,3542472
2020-07-13,108.750000,115.900002,104.699997,109.550003,108.347038,2180049
2020-07-20,110.550003,119.349998,107.000000,113.849998,112.599815,2685027
2020-07-27,113.800003,117.750000,104.000000,109.599998,108.396484,2885924
2020-08-03,108.699997,113.500000,108.000000,110.099998,108.890991,1192359
2020-08-10,110.400002,120.849998,109.800003,111.650002,110.423981,3516022
2020-08-17,112.800003,133.800003,110.800003,130.550003,129.116440,5206880
2020-08-24,130.500000,141.500000,125.650002,133.550003,132.083496,4411115
2020-08-31,134.899994,135.100006,118.949997,122.500000,121.154831,1226779
2020-09-07,124.000000,128.500000,118.550003,125.750000,124.369141,1544220
2020-09-14,127.000000,134.449997,122.949997,125.050003,123.676834,2004433
2020-09-21,125.650002,126.250000,108.949997,113.199997,111.956955,1248472
2020-09-28,114.000000,121.000000,113.750000,119.099998,117.792168,886568
2020-10-05,124.900002,134.699997,120.250000,124.199997,122.836159,2630620
2020-10-12,125.400002,125.800003,115.199997,117.050003,115.764679,768855
2020-10-19,119.800003,119.800003,113.699997,116.349998,115.072365,542834
