Date,Open,High,Low,Close,Adj Close,Volume
2016-06-13,41.599998,42.599998,40.450001,42.099998,42.099998,11069711
2016-06-20,41.700001,44.299999,39.299999,40.549999,40.549999,20859525
2016-06-27,40.750000,46.099998,40.500000,45.549999,45.549999,28774297
2016-07-04,45.650002,46.349998,44.500000,45.750000,45.750000,12458686
2016-07-11,46.349998,47.349998,39.549999,40.799999,40.799999,74804061
2016-07-18,41.250000,41.500000,38.900002,39.549999,39.549999,22902429
2016-07-25,39.700001,40.799999,39.000000,40.349998,40.349998,19281588
2016-08-01,40.500000,41.150002,38.599998,39.700001,39.700001,13873935
2016-08-08,39.750000,40.250000,38.299999,39.099998,39.099998,10230083
2016-08-15,39.099998,40.250000,38.900002,39.950001,39.950001,7065483
2016-08-22,39.950001,41.250000,39.200001,40.000000,40.000000,15150680
2016-08-29,39.700001,43.250000,39.599998,41.799999,41.799999,25176810
2016-09-05,41.799999,42.599998,40.900002,41.349998,41.349998,11948514
2016-09-12,40.900002,44.900002,39.000000,43.150002,43.150002,28069947
2016-09-19,43.500000,46.299999,43.049999,44.950001,44.950001,41479750
2016-09-26,44.799999,48.349998,40.599998,44.500000,44.500000,43834750
2016-10-03,45.500000,49.450001,44.750000,47.849998,47.849998,46392157
2016-10-10,48.099998,50.000000,42.650002,43.799999,43.799999,70519666
2016-10-17,44.349998,44.849998,42.549999,44.400002,44.400002,30977978
2016-10-24,44.500000,45.950001,43.349998,44.500000,44.500000,27089504
2016-10-31,44.500000,45.349998,40.650002,40.900002,40.900002,13651191
2016-11-07,41.400002,42.700001,37.799999,39.849998,39.849998,17729946
2016-11-14,39.849998,40.500000,36.849998,37.549999,37.549999,10922913
2016-11-21,37.849998,37.900002,34.299999,36.799999,36.799999,14429524
2016-11-28,36.799999,38.650002,36.349998,36.950001,36.950001,11433707
2016-12-05,37.000000,39.200001,36.700001,38.599998,38.599998,11320786
2016-12-12,38.500000,38.799999,37.599998,37.950001,37.950001,8815719
2016-12-19,38.000000,38.200001,36.150002,36.250000,36.250000,9044937
2016-12-26,36.200001,37.650002,35.299999,36.400002,36.400002,11956958
2017-01-02,36.700001,38.500000,36.400002,38.000000,38.000000,9680535
2017-01-09,38.200001,39.500000,37.450001,38.700001,38.700001,15816704
2017-01-16,37.799999,39.049999,35.849998,36.049999,36.049999,20484361
2017-01-23,35.900002,37.200001,35.900002,36.750000,36.750000,10868013
2017-01-30,37.000000,39.849998,36.049999,39.250000,39.250000,29444518
2017-02-06,39.900002,41.950001,38.250000,41.450001,41.450001,37882502
2017-02-13,41.900002,42.150002,38.250000,39.049999,39.049999,20464260
2017-02-20,39.099998,41.349998,38.500000,39.849998,39.849998,30538589
2017-02-27,40.000000,42.700001,39.950001,41.049999,41.049999,39318020
2017-03-06,41.049999,42.000000,40.400002,40.799999,40.799999,18281463
2017-03-13,40.799999,43.750000,40.799999,43.000000,43.000000,28758494
2017-03-20,43.099998,44.400002,42.599998,43.250000,43.250000,22596297
2017-03-27,43.000000,43.150002,41.099998,42.000000,42.000000,27051798
2017-04-03,42.299999,45.700001,42.150002,43.049999,43.049999,32877581
2017-04-10,43.400002,44.900002,42.950001,43.650002,43.650002,16040876
2017-04-17,44.049999,44.500000,40.349998,42.000000,42.000000,58090328
2017-04-24,42.000000,42.900002,40.150002,41.799999,41.799999,38637774
2017-05-01,41.799999,42.250000,39.450001,39.849998,39.849998,18556379
2017-05-08,40.000000,42.500000,39.700001,41.400002,41.400002,24146623
2017-05-15,41.900002,42.299999,39.049999,39.400002,39.400002,20409693
2017-05-22,39.549999,39.950001,33.049999,36.450001,36.450001,45951371
2017-05-29,36.700001,36.950001,34.150002,35.849998,35.849998,20831286
2017-06-05,36.150002,36.500000,35.200001,36.299999,36.299999,13384338
2017-06-12,36.299999,38.250000,35.799999,37.700001,37.700001,25118249
2017-06-19,37.799999,38.700001,35.950001,36.299999,36.299999,17428986
2017-06-26,36.299999,36.700001,35.349998,36.150002,36.150002,14497430
2017-07-03,36.200001,38.349998,36.200001,37.400002,37.400002,14396573
2017-07-10,37.549999,42.549999,37.000000,41.599998,41.599998,50691638
2017-07-17,41.849998,42.450001,38.250000,40.500000,40.500000,51292674
2017-07-24,40.799999,41.099998,39.450001,39.849998,39.849998,24443494
2017-07-31,40.000000,40.500000,37.700001,38.200001,38.200001,14985455
2017-08-07,38.000000,39.000000,34.349998,35.250000,35.250000,17141479
2017-08-14,35.599998,37.150002,35.400002,36.400002,36.400002,7797530
2017-08-21,36.599998,36.900002,35.299999,36.650002,36.650002,7769727
2017-08-28,36.900002,38.900002,36.000000,38.250000,38.250000,21047345
2017-09-04,38.400002,43.000000,38.200001,41.650002,41.650002,55315312
2017-09-11,41.700001,44.000000,41.250000,42.349998,42.349998,33115807
2017-09-18,42.799999,44.400002,39.900002,40.150002,40.150002,24469861
2017-09-25,40.299999,40.299999,38.299999,38.849998,38.849998,17989730
2017-10-02,38.849998,41.099998,38.200001,40.549999,40.549999,11984608
2017-10-09,40.549999,41.900002,39.450001,40.549999,40.549999,30504542
2017-10-16,40.900002,41.049999,39.400002,39.700001,39.700001,9293602
2017-10-23,39.849998,44.549999,39.450001,43.400002,43.400002,29674996
2017-10-30,43.500000,46.500000,43.000000,46.099998,46.099998,39639208
2017-11-06,46.099998,47.250000,42.200001,45.150002,45.150002,29008235
2017-11-13,45.150002,46.299999,42.700001,45.700001,45.700001,29240164
2017-11-20,46.000000,51.750000,44.950001,50.549999,50.549999,99029389
2017-11-27,50.700001,58.700001,50.549999,54.549999,54.549999,181199712
2017-12-04,55.049999,58.200001,51.500000,57.349998,57.349998,87616955
2017-12-11,57.500000,58.200001,52.450001,53.750000,53.750000,72947196
2017-12-18,53.049999,61.700001,50.250000,61.000000,61.000000,112760647
2017-12-25,61.000000,62.299999,59.250000,61.400002,61.400002,36849671
2018-01-01,61.250000,63.900002,59.000000,63.599998,63.599998,48140730
2018-01-08,63.950001,66.650002,61.299999,66.050003,66.050003,63157272
2018-01-15,66.349998,66.750000,58.500000,59.450001,59.450001,61593543
2018-01-22,59.900002,62.750000,59.099998,59.900002,59.900002,24058262
2018-01-29,60.500000,63.349998,53.500000,53.900002,53.900002,56165304
2018-02-05,52.900002,56.049999,50.000000,55.400002,55.400002,37945142
2018-02-12,56.000000,59.250000,54.349998,54.900002,54.900002,18467900
2018-02-19,55.000000,58.799999,53.549999,58.450001,58.450001,33651540
2018-02-26,59.250000,63.700001,58.700001,61.700001,61.700001,33523491
